624512116306090000
624512117961210000
624512119212740000
624512120941360000
624512122319260000
624512123686820000
624512124700680000
624512126422800000
624512127915760000
624512129020260000
624512130823860000
624512132451780000
624512133572520000
624512135385880000
624512136950160000
624512137894490000
624512139258220000
624512141289660000
624512142547510000
624512144431960000
624512145278960000
624512147349830000
624512148063950000
624512149452060000
624512151382860000
624512152232460000
624512153982080000
624512156090730000
624512157546580000
624512158636220000
624512160133740000
624512162068740000
624512163556540000
624512165557070000
624512166365220000
624512168085640000
624512169459600000
624512171531480000
624512173784100000
624512174501160000
624512175947900000
624512177805410000
